Latitude (decimal degrees):	48.777
Longitude (decimal degrees):	9.179
Elevation (m):	253
Radiation database:	PVGIS-SARAH3


Slope: 37 deg. (optimum)
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	30.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20231117:2010,0.0,0.0,0.0,4.5,2.07,0.0
20231117:2110,0.0,0.0,0.0,4.54,1.93,0.0
20231117:2210,0.0,0.0,0.0,4.65,2.14,0.0
20231117:2310,0.0,0.0,0.0,4.63,1.86,0.0
20231118:0010,0.0,0.0,0.0,4.63,1.72,0.0
20231118:0110,0.0,0.0,0.0,4.63,1.59,0.0
20231118:0210,0.0,0.0,0.0,4.59,1.45,0.0
20231118:0310,0.0,0.0,0.0,4.62,1.52,0.0
20231118:0410,0.0,0.0,0.0,4.4,1.52,0.0
20231118:0510,0.0,0.0,0.0,4.41,1.59,0.0
20231118:0610,0.0,0.0,0.0,4.09,1.52,0.0
20231118:0710,94.2,12.06,3.94,3.52,1.66,0.0
20231118:0810,2502.6,110.44,11.35,3.99,1.52,0.0
20231118:0910,6946.5,274.18,17.13,4.93,1.72,0.0
20231118:1010,5078.7,207.15,20.82,6.18,1.86,0.0
20231118:1110,6781.8,271.16,22.03,7.16,1.93,0.0
20231118:1210,4171.8,174.8,20.64,7.72,2.14,0.0
20231118:1310,967.5,52.37,16.8,7.92,2.21,0.0
20231118:1410,705.3,41.34,10.89,7.8,2.14,0.0
20231118:1510,33.3,8.27,3.4,7.28,2.28,0.0
20231118:1610,0.0,0.0,0.0,6.74,2.48,0.0
20231118:1710,0.0,0.0,0.0,6.33,2.69,0.0
20231118:1810,0.0,0.0,0.0,5.8,2.9,0.0
20231118:1910,0.0,0.0,0.0,5.55,3.59,0.0
20231118:2010,0.0,0.0,0.0,6.14,3.66,0.0
20231118:2110,0.0,0.0,0.0,7.08,3.72,0.0
20231118:2210,0.0,0.0,0.0,7.86,3.93,0.0
20231118:2310,0.0,0.0,0.0,8.62,4.21,0.0
20231119:0010,0.0,0.0,0.0,9.29,4.62,0.0
20231119:0110,0.0,0.0,0.0,9.69,4.97,0.0
20231119:0210,0.0,0.0,0.0,9.93,5.03,0.0
20231119:0310,0.0,0.0,0.0,9.99,4.97,0.0
20231119:0410,0.0,0.0,0.0,10.1,4.97,0.0
20231119:0510,0.0,0.0,0.0,10.28,4.9,0.0
20231119:0610,0.0,0.0,0.0,10.4,4.76,0.0
20231119:0710,104.4,12.92,3.71,10.14,4.55,0.0
20231119:0810,8226.0,327.37,11.11,10.51,4.55,0.0
20231119:0910,10321.8,405.87,16.89,11.15,4.83,0.0
20231119:1010,13410.0,525.76,20.57,11.7,5.1,0.0
20231119:1110,2328.0,107.49,21.8,11.96,5.1,0.0
20231119:1210,9842.7,389.93,20.42,12.44,5.03,0.0
20231119:1310,15836.4,623.77,16.6,12.52,5.17,0.0
20231119:1410,10464.9,416.08,10.71,12.56,5.17,0.0
20231119:1510,1156.5,62.72,3.23,12.09,4.76,0.0
20231119:1610,0.0,0.0,0.0,11.38,4.34,0.0
20231119:1710,0.0,0.0,0.0,11.0,4.34,0.0
20231119:1810,0.0,0.0,0.0,10.86,4.41,0.0
20231119:1910,0.0,0.0,0.0,10.65,4.55,0.0
20231119:2010,0.0,0.0,0.0,10.42,4.48,0.0
20231119:2110,0.0,0.0,0.0,10.13,4.48,0.0
20231119:2210,0.0,0.0,0.0,9.63,4.28,0.0
20231119:2310,0.0,0.0,0.0,9.63,4.21,0.0
20231120:0010,0.0,0.0,0.0,9.62,4.14,0.0
20231120:0110,0.0,0.0,0.0,9.33,4.14,0.0
20231120:0210,0.0,0.0,0.0,8.93,4.14,0.0
20231120:0310,0.0,0.0,0.0,8.81,4.21,0.0
20231120:0410,0.0,0.0,0.0,9.01,4.34,0.0
20231120:0510,0.0,0.0,0.0,8.85,4.21,0.0
20231120:0610,0.0,0.0,0.0,8.43,3.93,0.0
20231120:0710,14.7,6.89,3.49,9.08,4.14,0.0
20231120:0810,3964.5,167.13,10.88,9.33,4.21,0.0
20231120:0910,15544.5,606.01,16.65,9.37,4.28,0.0
20231120:1010,13110.0,511.32,20.34,9.73,4.28,0.0
20231120:1110,17237.1,677.5,21.57,10.19,4.14,0.0
20231120:1210,19067.7,752.43,20.2,10.19,4.14,0.0
20231120:1310,14208.3,554.14,16.4,10.22,4.76,0.0
20231120:1410,10526.4,415.15,10.54,10.1,4.28,0.0
20231120:1510,1734.9,86.2,3.08,9.41,3.45,0.0
20231120:1610,0.0,0.0,0.0,8.7,3.03,0.0
20231120:1710,0.0,0.0,0.0,8.54,2.83,0.0
20231120:1810,0.0,0.0,0.0,7.8,2.69,0.0
20231120:1910,0.0,0.0,0.0,7.82,2.55,0.0
20231120:2010,0.0,0.0,0.0,7.41,2.48,0.0
20231120:2110,0.0,0.0,0.0,6.87,2.41,0.0
20231120:2210,0.0,0.0,0.0,6.58,2.55,0.0
20231120:2310,0.0,0.0,0.0,6.25,2.83,0.0
20231121:0010,0.0,0.0,0.0,6.22,3.03,0.0
20231121:0110,0.0,0.0,0.0,6.56,3.1,0.0
20231121:0210,0.0,0.0,0.0,6.57,3.03,0.0
20231121:0310,0.0,0.0,0.0,6.54,2.9,0.0
20231121:0410,0.0,0.0,0.0,6.37,2.83,0.0
20231121:0510,0.0,0.0,0.0,6.29,2.76,0.0
20231121:0610,0.0,0.0,0.0,6.19,2.62,0.0
20231121:0710,92.1,12.06,3.27,6.61,1.93,0.0
20231121:0810,4120.2,171.94,10.65,6.75,1.66,0.0
20231121:0910,4126.2,172.25,16.42,6.89,1.66,0.0
20231121:1010,2109.6,97.39,20.1,7.07,1.52,0.0
20231121:1110,2512.2,112.99,21.34,7.59,1.52,0.0
20231121:1210,1797.3,85.44,20.0,7.61,1.79,0.0
20231121:1310,7621.2,302.39,16.21,7.77,2.0,0.0
20231121:1410,2568.0,114.45,10.37,7.73,2.07,0.0
20231121:1510,136.8,14.64,2.93,7.09,2.0,0.0
20231121:1610,0.0,0.0,0.0,6.33,2.07,0.0
20231121:1710,0.0,0.0,0.0,6.2,2.0,0.0
20231121:1810,0.0,0.0,0.0,5.96,1.86,0.0
20231121:1910,0.0,0.0,0.0,6.27,2.0,0.0
20231121:2010,0.0,0.0,0.0,6.13,1.86,0.0
20231121:2110,0.0,0.0,0.0,5.96,1.79,0.0
20231121:2210,0.0,0.0,0.0,5.88,1.93,0.0
20231121:2310,0.0,0.0,0.0,5.77,2.14,0.0
20231122:0010,0.0,0.0,0.0,5.5,2.28,0.0
20231122:0110,0.0,0.0,0.0,4.98,2.69,0.0
20231122:0210,0.0,0.0,0.0,4.21,2.83,0.0
20231122:0310,0.0,0.0,0.0,3.35,2.83,0.0
20231122:0410,0.0,0.0,0.0,2.81,2.76,0.0
20231122:0510,0.0,0.0,0.0,2.33,2.76,0.0
20231122:0610,0.0,0.0,0.0,1.91,2.48,0.0
20231122:0710,0.0,5.17,3.05,0.99,2.97,0.0
20231122:0810,535.8,33.08,10.43,0.66,2.97,0.0
20231122:0910,709.5,40.43,16.19,0.62,2.48,0.0
20231122:1010,1117.8,56.96,19.88,0.89,2.07,0.0
20231122:1110,1116.3,56.96,21.12,1.1,1.72,0.0
20231122:1210,706.8,40.43,19.79,1.3,1.45,0.0
20231122:1310,773.1,43.18,16.03,1.34,1.59,0.0
20231122:1410,93.6,11.94,10.21,1.25,1.31,0.0
20231122:1510,6.0,6.03,2.79,1.21,0.9,0.0
20231122:1610,0.0,0.0,0.0,1.21,1.03,0.0
20231122:1710,0.0,0.0,0.0,1.17,0.28,0.0
20231122:1810,0.0,0.0,0.0,1.17,0.76,0.0
20231122:1910,0.0,0.0,0.0,0.99,0.28,0.0
20231122:2010,0.0,0.0,0.0,0.83,0.76,0.0
20231122:2110,0.0,0.0,0.0,0.44,1.03,0.0
20231122:2210,0.0,0.0,0.0,0.34,1.1,0.0
20231122:2310,0.0,0.0,0.0,-0.15,0.97,0.0
20231123:0010,0.0,0.0,0.0,-0.42,1.03,0.0
20231123:0110,0.0,0.0,0.0,-0.97,1.31,0.0
20231123:0210,0.0,0.0,0.0,-1.35,1.52,0.0
20231123:0310,0.0,0.0,0.0,-1.66,1.59,0.0
20231123:0410,0.0,0.0,0.0,-1.99,1.72,0.0
20231123:0510,0.0,0.0,0.0,-2.15,1.79,0.0
20231123:0610,0.0,0.0,0.0,-2.21,1.93,0.0
20231123:0710,128.7,13.78,2.84,-1.85,2.21,0.0
20231123:0810,7986.3,306.61,10.21,0.02,2.14,0.0
20231123:0910,2220.3,99.47,15.97,2.59,2.14,0.0
20231123:1010,3290.7,139.75,19.65,3.87,2.41,0.0
20231123:1110,1891.2,88.2,20.91,5.42,3.03,0.0
20231123:1210,2796.0,122.62,19.6,6.24,3.31,0.0
20231123:1310,2256.3,102.31,15.85,6.56,3.38,0.0
20231123:1410,710.7,41.34,10.05,6.4,3.1,0.0
20231123:1510,0.0,2.58,2.65,6.0,3.17,0.0
20231123:1610,0.0,0.0,0.0,5.44,3.17,0.0
20231123:1710,0.0,0.0,0.0,4.98,3.38,0.0
20231123:1810,0.0,0.0,0.0,4.83,3.66,0.0
20231123:1910,0.0,0.0,0.0,4.73,3.79,0.0
20231123:2010,0.0,0.0,0.0,4.93,4.0,0.0
20231123:2110,0.0,0.0,0.0,5.11,4.21,0.0
20231123:2210,0.0,0.0,0.0,5.46,4.69,0.0
20231123:2310,0.0,0.0,0.0,5.66,5.03,0.0
20231124:0010,0.0,0.0,0.0,5.83,5.31,0.0
20231124:0110,0.0,0.0,0.0,5.95,5.38,0.0
20231124:0210,0.0,0.0,0.0,6.11,5.45,0.0
20231124:0310,0.0,0.0,0.0,6.19,5.31,0.0
20231124:0410,0.0,0.0,0.0,6.26,5.1,0.0
20231124:0510,0.0,0.0,0.0,6.19,4.9,0.0
20231124:0610,0.0,0.0,0.0,6.25,4.76,0.0
20231124:0710,0.0,3.44,2.63,5.78,4.55,0.0
20231124:0810,2601.3,114.53,9.99,5.98,4.41,0.0
20231124:0910,501.3,32.16,15.75,5.74,5.86,0.0
20231124:1010,4171.2,172.22,19.44,5.57,5.17,0.0
20231124:1110,8743.8,338.62,20.7,5.99,4.9,0.0
20231124:1210,3157.2,135.12,19.4,5.19,5.31,0.0
20231124:1310,246.9,20.21,15.68,4.42,5.1,0.0
20231124:1410,485.7,31.24,9.91,3.77,5.31,0.0
20231124:1510,0.0,1.72,2.52,3.07,5.38,0.0
20231124:1610,0.0,0.0,0.0,2.57,5.24,0.0
20231124:1710,0.0,0.0,0.0,2.02,4.9,0.0
20231124:1810,0.0,0.0,0.0,1.72,4.48,0.0
20231124:1910,0.0,0.0,0.0,1.65,5.03,0.0
20231124:2010,0.0,0.0,0.0,1.55,5.45,0.0
20231124:2110,0.0,0.0,0.0,1.1,5.24,0.0
20231124:2210,0.0,0.0,0.0,0.84,5.24,0.0
20231124:2310,0.0,0.0,0.0,1.13,5.31,0.0
20231125:0010,0.0,0.0,0.0,1.03,5.59,0.0
20231125:0110,0.0,0.0,0.0,0.87,5.79,0.0
20231125:0210,0.0,0.0,0.0,0.67,5.38,0.0
20231125:0310,0.0,0.0,0.0,0.48,4.48,0.0
20231125:0410,0.0,0.0,0.0,0.35,3.79,0.0
20231125:0510,0.0,0.0,0.0,0.15,3.24,0.0
20231125:0610,0.0,0.0,0.0,-0.17,2.83,0.0
20231125:0710,54.0,9.47,2.42,-0.39,2.69,0.0
20231125:0810,1470.3,70.21,9.78,0.0,2.76,0.0
20231125:0910,2751.6,117.93,15.53,0.97,4.83,0.0
20231125:1010,10120.8,381.62,19.23,1.61,4.97,0.0
20231125:1110,12796.8,482.07,20.5,2.39,4.55,0.0
20231125:1210,8760.6,334.94,19.22,3.04,4.69,0.0
20231125:1310,3725.4,154.04,15.52,3.17,5.59,0.0
20231125:1410,2417.7,106.25,9.76,2.6,4.55,0.0
20231125:1510,0.0,2.58,2.4,2.0,5.1,0.0
20231125:1610,0.0,0.0,0.0,1.71,4.14,0.0
20231125:1710,0.0,0.0,0.0,1.77,3.86,0.0
20231125:1810,0.0,0.0,0.0,1.76,4.14,0.0
20231125:1910,0.0,0.0,0.0,1.32,4.83,0.0
20231125:2010,0.0,0.0,0.0,1.12,4.62,0.0
20231125:2110,0.0,0.0,0.0,0.95,4.41,0.0
20231125:2210,0.0,0.0,0.0,0.88,4.0,0.0
20231125:2310,0.0,0.0,0.0,0.77,3.45,0.0
20231126:0010,0.0,0.0,0.0,0.84,2.97,0.0
20231126:0110,0.0,0.0,0.0,0.99,2.76,0.0
20231126:0210,0.0,0.0,0.0,0.94,2.28,0.0
20231126:0310,0.0,0.0,0.0,0.87,2.0,0.0
20231126:0410,0.0,0.0,0.0,0.67,1.93,0.0
20231126:0510,0.0,0.0,0.0,0.24,1.31,0.0
20231126:0610,0.0,0.0,0.0,0.03,1.17,0.0
20231126:0710,0.0,2.58,2.22,-0.01,1.66,0.0
20231126:0810,820.5,45.02,9.58,0.69,1.59,0.0
20231126:0910,7081.8,274.88,15.33,1.66,1.86,0.0
20231126:1010,9030.6,345.74,19.02,2.41,2.97,0.0
20231126:1110,3750.6,155.86,20.31,3.06,3.31,0.0
20231126:1210,9018.3,345.61,19.04,3.44,3.93,0.0
20231126:1310,7054.2,274.62,15.36,3.62,3.52,0.0
20231126:1410,2652.9,115.45,9.63,3.46,3.1,0.0
20231126:1510,66.0,10.33,2.28,2.96,2.62,0.0
20231126:1610,0.0,0.0,0.0,2.18,2.55,0.0
20231126:1710,0.0,0.0,0.0,1.91,2.62,0.0
20231126:1810,0.0,0.0,0.0,1.93,2.76,0.0
20231126:1910,0.0,0.0,0.0,2.32,2.76,0.0
20231126:2010,0.0,0.0,0.0,2.06,2.48,0.0
20231126:2110,0.0,0.0,0.0,1.86,2.28,0.0
20231126:2210,0.0,0.0,0.0,1.57,2.0,0.0
20231126:2310,0.0,0.0,0.0,1.35,1.86,0.0
20231127:0010,0.0,0.0,0.0,1.3,1.79,0.0
20231127:0110,0.0,0.0,0.0,0.76,1.79,0.0
20231127:0210,0.0,0.0,0.0,0.33,1.79,0.0
20231127:0310,0.0,0.0,0.0,0.19,1.72,0.0
20231127:0410,0.0,0.0,0.0,0.36,1.72,0.0
20231127:0510,0.0,0.0,0.0,0.56,1.66,0.0
20231127:0610,0.0,0.0,0.0,0.67,1.72,0.0
20231127:0710,0.0,5.17,2.03,0.99,2.07,0.0
20231127:0810,662.7,38.59,9.38,1.47,2.28,0.0
20231127:0910,1691.4,79.48,15.13,2.41,2.76,0.0
20231127:1010,4841.1,195.05,18.83,3.24,3.17,0.0
20231127:1110,5937.0,235.81,20.12,4.26,2.97,0.0
20231127:1210,1096.8,56.96,18.87,4.9,3.31,0.0
20231127:1310,524.4,33.08,15.21,4.69,2.76,0.0
20231127:1410,632.7,37.67,9.5,4.02,3.52,0.0
20231127:1510,0.0,2.58,2.17,3.08,3.17,0.0
20231127:1610,0.0,0.0,0.0,2.44,3.03,0.0
20231127:1710,0.0,0.0,0.0,2.35,3.1,0.0
20231127:1810,0.0,0.0,0.0,2.43,3.38,0.0
20231127:1910,0.0,0.0,0.0,2.12,3.93,0.0
20231127:2010,0.0,0.0,0.0,2.27,4.34,0.0
20231127:2110,0.0,0.0,0.0,2.56,4.48,0.0
20231127:2210,0.0,0.0,0.0,2.68,4.48,0.0
20231127:2310,0.0,0.0,0.0,2.71,4.48,0.0
20231128:0010,0.0,0.0,0.0,2.75,4.28,0.0
20231128:0110,0.0,0.0,0.0,2.65,3.93,0.0
20231128:0210,0.0,0.0,0.0,2.48,3.52,0.0
20231128:0310,0.0,0.0,0.0,2.54,3.24,0.0
20231128:0410,0.0,0.0,0.0,2.94,3.52,0.0
20231128:0510,0.0,0.0,0.0,3.33,3.79,0.0
20231128:0610,0.0,0.0,0.0,3.24,4.14,0.0
20231128:0710,0.0,0.86,1.83,2.62,4.34,0.0
20231128:0810,2097.0,93.94,9.18,1.31,3.93,0.0
20231128:0910,2937.0,124.51,14.93,0.74,4.07,0.0
20231128:1010,3196.2,134.04,18.63,0.51,4.07,0.0
20231128:1110,3164.4,133.09,19.94,0.59,4.21,0.0
20231128:1210,1027.5,53.29,18.71,0.7,4.07,0.0
20231128:1310,290.4,22.05,15.07,0.6,3.79,0.0
20231128:1410,178.8,16.54,9.38,0.53,3.79,0.0
20231128:1510,0.0,1.72,2.07,0.22,3.52,0.0
20231128:1610,0.0,0.0,0.0,-0.15,3.17,0.0
20231128:1710,0.0,0.0,0.0,-0.38,2.97,0.0
20231128:1810,0.0,0.0,0.0,-0.71,2.69,0.0
20231128:1910,0.0,0.0,0.0,-1.09,2.21,0.0
20231128:2010,0.0,0.0,0.0,-1.5,1.72,0.0
20231128:2110,0.0,0.0,0.0,-1.59,1.45,0.0
20231128:2210,0.0,0.0,0.0,-1.68,1.24,0.0
20231128:2310,0.0,0.0,0.0,-2.07,1.24,0.0
20231129:0010,0.0,0.0,0.0,-2.06,1.59,0.0
20231129:0110,0.0,0.0,0.0,-2.17,1.93,0.0
20231129:0210,0.0,0.0,0.0,-2.21,2.07,0.0
20231129:0310,0.0,0.0,0.0,-2.03,2.14,0.0
20231129:0410,0.0,0.0,0.0,-1.93,2.34,0.0
20231129:0510,0.0,0.0,0.0,-1.76,2.48,0.0
20231129:0610,0.0,0.0,0.0,-1.99,2.69,0.0
20231129:0710,0.0,0.86,1.64,-1.44,3.31,0.0
20231129:0810,960.0,50.24,8.99,-0.92,3.31,0.0
20231129:0910,1409.1,67.99,14.74,-0.14,3.38,0.0
20231129:1010,1619.7,76.26,18.45,0.76,4.0,0.0
20231129:1110,1781.4,82.69,19.77,1.75,4.21,0.0
20231129:1210,20153.4,767.79,18.55,2.45,4.14,0.0
20231129:1310,16217.4,615.1,14.93,3.02,4.0,0.0
20231129:1410,6116.4,241.29,9.26,3.38,3.59,0.0
20231129:1510,0.0,4.31,1.97,2.76,3.1,0.0
20231129:1610,0.0,0.0,0.0,2.0,2.69,0.0
20231129:1710,0.0,0.0,0.0,1.4,2.28,0.0
20231129:1810,0.0,0.0,0.0,0.7,2.07,0.0
20231129:1910,0.0,0.0,0.0,0.71,2.21,0.0
20231129:2010,0.0,0.0,0.0,0.24,2.07,0.0
20231129:2110,0.0,0.0,0.0,-0.25,2.0,0.0
20231129:2210,0.0,0.0,0.0,-0.8,2.0,0.0
20231129:2310,0.0,0.0,0.0,-1.35,1.86,0.0
20231130:0010,0.0,0.0,0.0,-2.06,1.52,0.0
20231130:0110,0.0,0.0,0.0,-2.52,1.38,0.0
20231130:0210,0.0,0.0,0.0,-2.69,1.31,0.0
20231130:0310,0.0,0.0,0.0,-2.67,1.38,0.0
20231130:0410,0.0,0.0,0.0,-2.38,1.38,0.0
20231130:0510,0.0,0.0,0.0,-2.01,1.38,0.0
20231130:0610,0.0,0.0,0.0,-1.86,1.45,0.0
20231130:0710,0.0,4.31,1.46,-2.17,1.45,0.0
20231130:0810,2756.7,117.3,8.8,-1.36,1.24,0.0
20231130:0910,10032.0,380.59,14.55,-0.67,1.31,0.0
20231130:1010,7671.9,295.58,18.27,0.35,1.31,0.0
20231130:1110,11136.3,425.43,19.6,0.99,1.24,0.0
20231130:1210,8958.9,344.48,18.4,1.23,1.1,0.0
20231130:1310,950.4,50.53,14.81,1.89,0.97,0.0
20231130:1410,5641.5,224.54,9.15,1.9,0.83,0.0
20231130:1510,0.0,3.44,1.88,1.33,0.9,0.0
20231130:1610,0.0,0.0,0.0,0.85,0.97,0.0
20231130:1710,0.0,0.0,0.0,0.76,0.83,0.0
20231130:1810,0.0,0.0,0.0,0.73,0.69,0.0
20231130:1910,0.0,0.0,0.0,1.03,0.76,0.0
20231130:2010,0.0,0.0,0.0,0.94,0.83,0.0
20231130:2110,0.0,0.0,0.0,0.64,0.9,0.0
20231130:2210,0.0,0.0,0.0,0.39,0.97,0.0
20231130:2310,0.0,0.0,0.0,0.25,0.97,0.0
20231201:0010,0.0,0.0,0.0,-0.04,0.76,0.0
20231201:0110,0.0,0.0,0.0,0.12,0.69,0.0
20231201:0210,0.0,0.0,0.0,0.26,0.69,0.0
20231201:0310,0.0,0.0,0.0,0.48,0.41,0.0
20231201:0410,0.0,0.0,0.0,0.55,0.55,0.0
20231201:0510,0.0,0.0,0.0,0.6,0.69,0.0
20231201:0610,0.0,0.0,0.0,0.56,0.9,0.0
20231201:0710,0.0,0.0,0.0,0.23,0.76,0.0
20231201:0810,452.1,29.4,8.62,0.18,0.9,0.0
20231201:0910,2114.4,94.82,14.37,0.54,1.17,0.0
20231201:1010,1591.5,75.34,18.1,0.67,1.24,0.0
20231201:1110,1187.7,59.72,19.44,0.78,1.38,0.0
20231201:1210,774.3,43.18,18.26,0.99,1.45,0.0
20231201:1310,309.3,22.97,14.68,0.92,1.79,0.0
20231201:1410,369.0,25.73,9.05,0.73,1.66,0.0
20231201:1510,0.0,1.72,1.8,0.57,1.72,0.0
20231201:1610,0.0,0.0,0.0,0.34,1.72,0.0
20231201:1710,0.0,0.0,0.0,0.28,1.72,0.0
20231201:1810,0.0,0.0,0.0,0.17,1.79,0.0
20231201:1910,0.0,0.0,0.0,-0.02,1.86,0.0
20231201:2010,0.0,0.0,0.0,-0.08,1.86,0.0
20231201:2110,0.0,0.0,0.0,-0.19,1.93,0.0
20231201:2210,0.0,0.0,0.0,-0.29,2.07,0.0
20231201:2310,0.0,0.0,0.0,-0.51,2.14,0.0
20231202:0010,0.0,0.0,0.0,-0.71,2.34,0.0
20231202:0110,0.0,0.0,0.0,-0.98,2.28,0.0
20231202:0210,0.0,0.0,0.0,-1.25,2.34,0.0
20231202:0310,0.0,0.0,0.0,-1.5,2.07,0.0
20231202:0410,0.0,0.0,0.0,-1.79,2.21,0.0
20231202:0510,0.0,0.0,0.0,-2.09,2.07,0.0
20231202:0610,0.0,0.0,0.0,-2.34,2.0,0.0
20231202:0710,0.0,0.0,0.0,-2.39,2.48,0.0
20231202:0810,879.9,46.78,8.44,-2.55,2.55,0.0
20231202:0910,926.4,48.69,14.2,-2.49,2.76,0.0
20231202:1010,4272.6,170.71,17.93,-2.41,2.69,0.0
20231202:1110,2086.5,92.79,19.29,-2.32,2.9,0.0
20231202:1210,675.3,38.59,18.12,-2.15,3.31,0.0
20231202:1310,742.8,41.34,14.57,-2.2,3.31,0.0
20231202:1410,181.8,16.54,8.96,-2.44,2.97,0.0
20231202:1510,0.0,0.86,1.72,-2.67,2.76,0.0
20231202:1610,0.0,0.0,0.0,-3.02,2.28,0.0
20231202:1710,0.0,0.0,0.0,-3.52,2.0,0.0
20231202:1810,0.0,0.0,0.0,-3.87,1.72,0.0
20231202:1910,0.0,0.0,0.0,-4.62,1.79,0.0
20231202:2010,0.0,0.0,0.0,-5.44,1.59,0.0
20231202:2110,0.0,0.0,0.0,-6.67,1.66,0.0
20231202:2210,0.0,0.0,0.0,-7.27,1.66,0.0
20231202:2310,0.0,0.0,0.0,-7.34,1.59,0.0
20231203:0010,0.0,0.0,0.0,-7.78,1.66,0.0
20231203:0110,0.0,0.0,0.0,-8.36,1.79,0.0
20231203:0210,0.0,0.0,0.0,-8.68,1.86,0.0
20231203:0310,0.0,0.0,0.0,-8.8,1.86,0.0
20231203:0410,0.0,0.0,0.0,-9.06,1.86,0.0
20231203:0510,0.0,0.0,0.0,-9.5,1.86,0.0
20231203:0610,0.0,0.0,0.0,-9.77,1.86,0.0
20231203:0710,0.0,0.0,0.0,-10.18,1.79,0.0
20231203:0810,3297.0,132.3,8.27,-9.57,1.72,0.0
20231203:0910,6300.6,237.36,14.03,-7.51,1.52,0.0
20231203:1010,10126.8,374.24,17.77,-6.23,1.52,0.0
20231203:1110,6993.3,265.59,19.14,-4.35,1.45,0.0
20231203:1210,8133.3,308.28,18.0,-2.61,1.38,0.0
20231203:1310,5356.5,209.4,14.46,-2.14,1.38,0.0
20231203:1410,6252.9,241.77,8.87,-2.53,1.38,0.0
20231203:1510,6.9,6.03,1.65,-3.7,1.59,0.0
20231203:1610,0.0,0.0,0.0,-5.31,1.79,0.0
20231203:1710,0.0,0.0,0.0,-6.82,1.86,0.0
20231203:1810,0.0,0.0,0.0,-8.53,1.93,0.0
20231203:1910,0.0,0.0,0.0,-9.73,2.14,0.0
20231203:2010,0.0,0.0,0.0,-10.39,2.14,0.0
20231203:2110,0.0,0.0,0.0,-10.64,2.14,0.0
20231203:2210,0.0,0.0,0.0,-10.94,2.14,0.0
20231203:2310,0.0,0.0,0.0,-11.02,2.07,0.0
20231204:0010,0.0,0.0,0.0,-11.08,2.0,0.0
20231204:0110,0.0,0.0,0.0,-11.05,2.0,0.0
20231204:0210,0.0,0.0,0.0,-10.87,2.0,0.0
20231204:0310,0.0,0.0,0.0,-10.76,2.07,0.0
20231204:0410,0.0,0.0,0.0,-10.19,2.14,0.0
20231204:0510,0.0,0.0,0.0,-9.21,2.07,0.0
20231204:0610,0.0,0.0,0.0,-8.38,2.0,0.0
20231204:0710,0.0,0.0,0.0,-8.32,2.0,0.0
20231204:0810,580.2,33.99,8.11,-7.29,1.93,0.0
20231204:0910,664.2,37.67,13.87,-5.59,1.93,0.0
20231204:1010,337.8,23.89,17.62,-3.9,1.93,0.0
20231204:1110,3648.3,148.84,19.0,-2.68,2.0,0.0
20231204:1210,673.5,38.59,17.87,-1.76,2.07,0.0
20231204:1310,1105.8,56.04,14.36,-1.18,2.0,0.0
20231204:1410,64.5,10.11,8.79,-0.93,2.21,0.0
20231204:1510,0.0,0.86,1.59,-0.94,2.34,0.0
20231204:1610,0.0,0.0,0.0,-1.26,2.41,0.0
20231204:1710,0.0,0.0,0.0,-1.28,2.48,0.0
20231204:1810,0.0,0.0,0.0,-1.12,2.34,0.0
20231204:1910,0.0,0.0,0.0,0.02,2.76,0.0
20231204:2010,0.0,0.0,0.0,0.0,2.69,0.0
20231204:2110,0.0,0.0,0.0,-0.12,2.62,0.0
20231204:2210,0.0,0.0,0.0,0.25,2.62,0.0
20231204:2310,0.0,0.0,0.0,0.72,2.76,0.0
20231205:0010,0.0,0.0,0.0,1.08,3.1,0.0
20231205:0110,0.0,0.0,0.0,1.91,3.59,0.0
20231205:0210,0.0,0.0,0.0,2.43,3.93,0.0
20231205:0310,0.0,0.0,0.0,2.61,4.0,0.0
20231205:0410,0.0,0.0,0.0,2.54,3.93,0.0
20231205:0510,0.0,0.0,0.0,2.56,3.79,0.0
20231205:0610,0.0,0.0,0.0,2.56,3.86,0.0
20231205:0710,0.0,0.0,0.0,3.14,3.79,0.0
20231205:0810,4298.7,175.41,7.95,3.37,3.86,0.0
20231205:0910,9347.7,357.96,13.71,3.95,4.0,0.0
20231205:1010,11493.3,438.24,17.47,4.56,4.14,0.0
20231205:1110,15150.0,579.41,18.87,4.92,3.79,0.0
20231205:1210,15937.8,608.69,17.76,5.02,4.21,0.0
20231205:1310,10227.0,391.0,14.27,4.76,4.48,0.0
20231205:1410,1849.8,85.68,8.71,4.32,4.14,0.0
20231205:1510,0.0,4.31,1.54,3.6,4.0,0.0
20231205:1610,0.0,0.0,0.0,3.19,4.07,0.0
20231205:1710,0.0,0.0,0.0,2.9,4.21,0.0
20231205:1810,0.0,0.0,0.0,2.73,4.28,0.0
20231205:1910,0.0,0.0,0.0,2.61,4.21,0.0
20231205:2010,0.0,0.0,0.0,2.42,4.07,0.0
20231205:2110,0.0,0.0,0.0,2.28,4.0,0.0
20231205:2210,0.0,0.0,0.0,2.25,4.07,0.0
20231205:2310,0.0,0.0,0.0,2.43,3.93,0.0
20231206:0010,0.0,0.0,0.0,2.51,3.86,0.0
20231206:0110,0.0,0.0,0.0,2.61,3.66,0.0
20231206:0210,0.0,0.0,0.0,2.61,3.38,0.0
